T,X,theta2_error,theta1_error,theta_error,theta2_rerror,theta1_rerror,theta_rerror
14,86,0.0401336635119851,0.2042566612093988,0.2081621833938729,0.0295268135465063,0.0105267361686787,0.0107017893984564
15,86,0.0373398442243321,0.1715622360553272,0.1755786570372413,0.0274713674703082,0.0088417698829002,0.0090266434557953
16,86,0.0356673107043512,0.1633902444672799,0.1672379413887836,0.0262408646685889,0.0084206115279624,0.0085978403905752
17,86,0.0334185221128405,0.1509677807521359,0.154622341352831,0.0245864041574716,0.0077803974104887,0.0079492619959853
18,86,0.0312227911508897,0.1402484907466936,0.1436819468269326,0.0229709787754242,0.0072279594281251,0.0073868072972341
19,86,0.0305042780890367,0.137377885346467,0.1407238230151538,0.0224423601707028,0.0070800175910577,0.0072347277142278
20,86,0.0287213018834326,0.1276503413077922,0.1308415943722603,0.0211306033717002,0.0065786910293777,0.0067266741955754
21,86,0.027443046556555,0.1229001284077143,0.1259268135344412,0.0201901757257099,0.0063338802229732,0.0064740012623443
22,86,0.027409399130126,0.1249742145828696,0.1279446343981634,0.0201654209139247,0.0064407720023046,0.0065777390958705
25,86,0.0253634935757485,0.1156872208837955,0.1184349605571899,0.0186602238660692,0.0059621499985398,0.0060888389266138
30,86,0.0219008549714003,0.0926197709102,0.0951738903898346,0.016112719464459,0.0047733272765856,0.0048929681394462
35,86,0.0199350712290963,0.0804408155581117,0.0828741930432103,0.0146664689866169,0.004145662802671,0.0042606305624558
40,86,0.0185481218404598,0.0624852561101171,0.0651800587216326,0.0136460738267163,0.0032202905971776,0.003350960534931
45,86,0.0168046633295566,0.0496237779556792,0.0523919464060489,0.0123633906656803,0.0025574510771866,0.0026935131418748
4,87,0.1284322681566142,1.2296649265370825,1.2363537839386023,0.094489147099237,0.0633730042432417,0.063561966933544
5,87,0.1065146417794282,0.986064007980426,0.9918001798486537,0.0783640887120828,0.0508185906691118,0.0509892646062818
6,87,0.0869136030685997,0.7610679436317088,0.7660146142353709,0.06394337142173,0.0392230118793366,0.039381442604181
7,87,0.0743654230232711,0.3508104403754676,0.3586058856430825,0.0547115261296658,0.0180796500304325,0.0184362241144334
8,87,0.0675229844874986,0.3170846145653334,0.3241943957383364,0.0496774627232975,0.0163415286478934,0.0166671010593063
9,87,0.0598574492920711,0.2858752550977509,0.2920746064158215,0.0440378373155154,0.0147330979060833,0.0150157962197431
10,87,0.0553346843931179,0.2629875741754313,0.2687459608395333,0.0407103853911179,0.0135535399070657,0.0138164513251121
11,87,0.0507396955524625,0.2453113534962916,0.2505038459963022,0.0373297974538669,0.0126425639298471,0.0128786091673686
12,87,0.0483469054411089,0.2377443547076577,0.2426103902579033,0.0355693933120232,0.0122525849721719,0.0124728001027195
13,87,0.0461039759892794,0.2313633151637239,0.2359121874884142,0.0339192434396508,0.0119237265674414,0.0121284399782314
14,87,0.0425965121188358,0.2149689367139951,0.2191485947859027,0.0313387605566774,0.0110788126460646,0.0112666098622188
15,87,0.0392522539336949,0.1971767361283098,0.2010457776455113,0.02887835003735,0.0101618594347629,0.0103359291141759
16,87,0.0379564708159433,0.173930909848798,0.1780243103557272,0.0279250269871595,0.0089638437675211,0.0091523765084053
17,87,0.0355649570039154,0.160393255254614,0.1642889603651509,0.0261655618339084,0.0082661562727197,0.0084462308458422
18,87,0.0332594037538863,0.1476955044126305,0.1513940222127854,0.0244693388884297,0.0076117547356646,0.00778329144848
