time,totalcity_aw,totalcity_bk,totalcity_harv,totalcity_mcd,totalcity_wend,lagtotalcity_aw,lagtotalcity_bk,lagtotalcity_harv,lagtotalcity_mcd,lagtotalcity_wend,totalcity_population,totalcity_income,totalcity_value,change_aw,change_bk,change_harv,change_mcd,change_wend,cityid,timeindex,lagtotalcity2_aw,lagtotalcity2_bk,lagtotalcity2_harv,lagtotalcity2_mcd,lagtotalcity2_wend,lagtotal_aw,lagtotal_bk,lagtotal_harv,lagtotal_mcd,lagtotal_wend,lagtotal2_aw,lagtotal2_bk,lagtotal2_harv,lagtotal2_mcd,lagtotal2_wend
1970,0,0,0,0,0,,,,,,78.85326,270.6569,1.050979,,,,,,16,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,38.27588,161.9197,0.3826943,,,,,,14,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,376.4767,1556.06,10.76667,,,,,,28,1,,,,,,,,,,,,,,,
1970,0,0,1,0,0,,,,,,51.0535,265.1175,1.033385,,,,,,8,1,,,,,,,,,,,,,,,
1970,3,0,0,0,0,,,,,,203.6813,756.829,3.256452,,,,,,5,1,,,,,,,,,,,,,,,
1970,3,0,0,0,0,,,,,,72.4531,177.1581,0.4582608,,,,,,23,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,38.6025,122.6506,0.3116381,,,,,,25,1,,,,,,,,,,,,,,,
1970,0,0,0,2,0,,,,,,71.09253,265.0377,0.852701,,,,,,13,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,24.58905,60.7475,0.3085745,,,,,,1,1,,,,,,,,,,,,,,,
1970,1,0,0,0,0,,,,,,55.73457,233.0607,1.48303,,,,,,29,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,22.57433,78.2149,0.3440043,,,,,,19,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,121.0359,310.1524,1.756593,,,,,,3,1,,,,,,,,,,,,,,,
1970,0,0,0,3,0,,,,,,71.8466,252.9727,0.581278,,,,,,21,1,,,,,,,,,,,,,,,
1970,0,0,1,0,0,,,,,,140.7678,566.8777,1.467585,,,,,,20,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,26.4443,101.4718,0.315752,,,,,,22,1,,,,,,,,,,,,,,,
1970,1,0,1,3,0,,,,,,151.3713,500.7906,1.42064,,,,,,31,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,23.22093,66.61603,0.3194473,,,,,,7,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,20.01452,57.35903,0.1202183,,,,,,26,1,,,,,,,,,,,,,,,
1970,0,0,0,2,0,,,,,,54.83847,237.8414,0.6952223,,,,,,30,1,,,,,,,,,,,,,,,
1970,0,0,0,1,0,,,,,,247.4621,1165.743,4.601358,,,,,,18,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,37.6148,117.9151,0.4603652,,,,,,4,1,,,,,,,,,,,,,,,
1970,1,0,0,1,0,,,,,,35.9211,92.24413,0.409399,,,,,,17,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,24.10303,98.92973,0.5558993,,,,,,10,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,47.4943,157.5725,0.6164735,,,,,,11,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,52.06895,202.1325,0.563081,,,,,,24,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,32.89911,61.25003,0.3117441,,,,,,2,1,,,,,,,,,,,,,,,
1970,2,0,1,6,0,,,,,,1067.988,4149.159,26.95,,,,,,27,1,,,,,,,,,,,,,,,
1970,2,0,0,0,0,,,,,,538.0757,1864.009,10.36667,,,,,,15,1,,,,,,,,,,,,,,,
1970,0,0,0,0,0,,,,,,212.895,965.6127,3.310059,,,,,,6,1,,,,,,,,,,,,,,,
1970,1,0,0,0,0,,,,,,89.538,388.3084,1.656445,,,,,,12,1,,,,,,,,,,,,,,,
1970,0,0,0,1,0,,,,,,156.3986,559.4565,2.627348,,,,,,9,1,,,,,,,,,,,,,,,
1971,0,0,0,1,0,0,0,0,0,0,49.55201,91.91785,0.4623531,0,0,0,1,0,2,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,3,0,0,0,0,3,0,0,0,0,48.35823,118.2138,0.3058279,0,0,0,0,0,23,2,9,0,0,0,0,11,0,4,19,0,121,0,16,361,0
1971,0,0,0,2,0,0,0,0,2,0,71.3516,265.2433,0.8511503,0,0,0,0,0,13,2,0,0,0,4,0,14,0,4,17,0,196,0,16,289,0
1971,0,0,0,0,0,0,0,0,0,0,20.02439,57.3931,0.1203585,0,0,0,0,0,26,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,0,0,0,0,0,0,0,0,0,0,22.65511,78.26603,0.3408207,0,0,0,0,0,19,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,1,0,0,1,0,1,0,0,0,0,55.9859,233.3079,1.484285,0,0,0,1,0,29,2,1,0,0,0,0,13,0,4,19,0,169,0,16,361,0
1971,0,0,0,0,0,0,0,0,0,0,31.7494,105.1173,0.4094456,0,0,0,0,0,11,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,0,0,0,3,0,0,0,0,2,0,54.8248,238.1089,0.694811,0,0,0,1,0,30,2,0,0,0,4,0,14,0,4,17,0,196,0,16,289,0
1971,0,0,0,0,0,0,0,0,0,0,38.26913,122.6784,0.311775,0,0,0,0,0,25,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,0,0,0,0,0,0,0,0,0,0,25.10981,78.6811,0.3057738,0,0,0,0,0,4,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,13,0,0,9,0,0,0,0,0,0,388.7523,1574.605,10.86667,13,0,0,9,0,28,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,2,0,0,1,0,1,0,0,1,0,47.41186,112.537,0.485113,1,0,0,0,0,17,2,1,0,0,1,0,13,0,4,18,0,169,0,16,324,0
1971,1,0,0,0,0,1,0,0,0,0,59.82664,259.0675,1.096131,0,0,0,0,0,12,2,1,0,0,0,0,13,0,4,19,0,169,0,16,361,0
1971,0,0,1,0,0,0,0,1,0,0,51.09514,265.2367,1.03216,0,0,0,0,0,8,2,0,0,1,0,0,14,0,3,19,0,196,0,9,361,0
1971,3,0,0,1,0,3,0,0,0,0,204.1081,757.354,3.257955,0,0,0,1,0,5,2,9,0,0,0,0,11,0,4,19,0,121,0,16,361,0
1971,0,0,0,3,0,0,0,0,1,0,165.2742,777.492,3.061585,0,0,0,2,0,18,2,0,0,0,1,0,14,0,4,18,0,196,0,16,324,0
1971,0,0,0,0,0,0,0,0,0,0,23.28843,66.66257,0.3167228,0,0,0,0,0,7,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,0,0,0,0,0,0,0,0,0,0,78.92924,270.8747,1.04519,0,0,0,0,0,16,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,0,0,1,0,0,0,0,1,0,0,140.7229,567.3107,1.468024,0,0,0,0,0,20,2,0,0,1,0,0,14,0,3,19,0,196,0,9,361,0
1971,2,0,1,5,0,1,0,1,3,0,151.2348,501.11,1.419676,1,0,0,2,0,31,2,1,0,1,9,0,13,0,3,16,0,169,0,9,256,0
1971,0,0,0,0,0,0,0,0,0,0,34.65437,134.7966,0.3754286,0,0,0,0,0,24,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,2,0,0,0,0,2,0,0,0,0,537.8953,1863.943,10.33333,0,0,0,0,0,15,2,4,0,0,0,0,12,0,4,19,0,144,0,16,361,0
1971,0,0,0,0,0,0,0,0,0,0,25.57872,108.0262,0.255391,0,0,0,0,0,14,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,0,0,0,0,0,0,0,0,0,0,26.3899,101.4211,0.3159851,0,0,0,0,0,22,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,1,0,0,1,0,0,0,0,1,0,104.2296,373.2713,1.736449,1,0,0,0,0,9,2,0,0,0,1,0,14,0,4,18,0,196,0,16,324,0
1971,0,0,0,0,0,0,0,0,0,0,13.76862,42.23824,0.2120211,0,0,0,0,0,1,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,2,3,1,6,0,2,0,1,6,0,701.611,2741.36,17.6,0,3,0,0,0,27,2,4,0,1,36,0,12,0,3,13,0,144,0,9,169,0
1971,0,0,0,0,0,0,0,0,0,0,24.20761,98.96977,0.556456,0,0,0,0,0,10,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,0,0,0,0,0,0,0,0,0,0,80.90897,206.7658,1.157082,0,0,0,0,0,3,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1971,0,0,0,3,0,0,0,0,3,0,47.81383,168.7548,0.3878036,0,0,0,0,0,21,2,0,0,0,9,0,14,0,4,16,0,196,0,16,256,0
1971,1,1,0,0,0,0,0,0,0,0,213.3372,965.6133,3.31144,1,1,0,0,0,6,2,0,0,0,0,0,14,0,4,19,0,196,0,16,361,0
1972,0,0,0,3,0,0,0,0,3,0,165.5852,777.8283,3.055703,0,0,0,0,0,18,3,0,0,0,9,0,31,4,4,33,0,961,16,16,1089,0
1972,1,0,0,0,0,0,0,0,0,0,24.31663,99.01086,0.5570367,1,0,0,0,0,10,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,0,0,0,3,0,0,0,0,3,0,47.73227,168.8634,0.3880967,0,0,0,0,0,21,3,0,0,0,9,0,31,4,4,33,0,961,16,16,1089,0
1972,1,0,0,2,0,1,0,0,1,0,104.1977,373.5767,1.721858,0,0,0,1,0,9,3,1,0,0,1,0,30,4,4,35,0,900,16,16,1225,0
1972,0,0,0,0,0,0,0,0,0,0,81.13734,206.7651,1.143689,0,0,0,0,0,3,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,1,0,0,0,0,0,0,0,0,0,24.81898,60.84086,0.3091178,1,0,0,0,0,1,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,0,0,0,0,0,0,0,0,0,0,23.35768,66.7096,0.3140854,0,0,0,0,0,7,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,2,0,0,5,0,2,0,1,5,0,151.1056,501.4384,1.418728,0,0,-1,0,0,31,3,4,0,1,25,0,29,4,3,31,0,841,16,9,961,0
1972,1,0,0,0,0,0,0,0,0,0,26.33612,101.3722,0.3162239,1,0,0,0,0,22,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,0,0,0,1,0,0,0,0,1,0,33.17654,61.3074,0.3048549,0,0,0,0,0,2,3,0,0,0,1,0,31,4,4,35,0,961,16,16,1225,0
1972,3,0,0,2,0,3,0,0,0,0,16.13889,39.44138,0.1020523,0,0,0,2,0,23,3,9,0,0,0,0,28,4,4,36,0,784,16,16,1296,0
1972,2,1,1,7,0,2,3,1,6,0,234.2656,912.3516,5.777778,0,-2,0,1,0,27,3,4,9,1,36,0,29,1,3,30,0,841,1,9,900,0
1972,1,0,1,0,0,0,0,1,0,0,46.89641,189.2502,0.4894922,1,0,0,0,0,20,3,0,0,1,0,0,31,4,3,36,0,961,16,9,1296,0
1972,0,0,1,1,0,0,0,1,0,0,17.04646,88.45248,0.3436729,0,0,0,1,0,8,3,0,0,1,0,0,31,4,3,36,0,961,16,9,1296,0
1972,1,1,0,0,0,1,1,0,0,0,71.26403,321.8769,1.104291,0,0,0,0,0,6,3,1,1,0,0,0,30,3,4,36,0,900,9,16,1296,0
1972,0,0,0,0,0,0,0,0,0,0,6.678144,19.1425,0.0401675,0,0,0,0,0,26,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,0,0,0,0,0,0,0,0,0,0,10.61268,35.06237,0.1359843,0,0,0,0,0,11,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,0,0,1,1,0,0,0,0,0,0,7.579292,26.10616,0.1125817,0,0,1,1,0,19,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,0,0,0,1,0,0,0,0,0,0,8.381202,26.25109,0.1015539,0,0,0,1,0,4,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,0,0,0,2,0,0,0,0,2,0,23.87282,88.48428,0.283208,0,0,0,0,0,13,3,0,0,0,4,0,31,4,4,34,0,961,16,16,1156,0
1972,1,0,0,1,0,1,0,0,0,0,19.98877,86.42191,0.3627406,0,0,0,1,0,12,3,1,0,0,0,0,30,4,4,36,0,900,16,16,1296,0
1972,13,0,2,12,0,13,0,0,9,0,126.4012,518.6929,3.588889,0,0,2,3,0,28,3,169,0,0,81,0,18,4,4,27,0,324,16,16,729,0
1972,2,0,0,0,0,0,0,0,0,0,11.53362,44.94641,0.1251572,2,0,0,0,0,24,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,1,0,1,2,0,0,0,0,0,0,8.547169,36.03581,0.0852197,1,0,1,2,0,14,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,2,0,0,2,0,2,0,0,1,0,15.79269,37.52722,0.1603552,0,0,0,1,0,17,3,4,0,0,1,0,29,4,4,35,0,841,16,16,1225,0
1972,2,0,0,3,0,2,0,0,0,0,179.2496,621.3043,3.422222,0,0,0,3,0,15,3,4,0,0,0,0,29,4,4,36,0,841,16,16,1296,0
1972,0,0,0,3,0,0,0,0,3,0,18.27117,79.46124,0.2314826,0,0,0,0,0,30,3,0,0,0,9,0,31,4,4,33,0,961,16,16,1089,0
1972,1,0,0,0,0,0,0,0,0,0,12.65487,40.90242,0.103971,1,0,0,0,0,25,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1972,3,0,0,2,0,3,0,0,1,0,68.18377,252.6302,1.086496,0,0,0,1,0,5,3,9,0,0,1,0,28,4,4,35,0,784,16,16,1225,0
1972,1,0,0,1,0,1,0,0,1,0,18.74789,77.85368,0.4952031,0,0,0,0,0,29,3,1,0,0,1,0,30,4,4,35,0,900,16,16,1225,0
1972,2,0,0,0,0,0,0,0,0,0,26.33661,90.36526,0.3465177,2,0,0,0,0,16,3,0,0,0,0,0,31,4,4,36,0,961,16,16,1296,0
1973,1,0,0,2,0,2,0,0,2,0,12.05009,30.7865,0.1329934,-1,0,0,0,0,17,4,4,0,0,4,0,39,2,7,52,0,1521,4,49,2704,0
1973,1,0,0,1,0,1,0,0,1,0,20.03709,86.48896,0.3601871,0,0,0,0,0,12,4,1,0,0,1,0,40,2,7,53,0,1600,4,49,2809,0
1973,3,0,0,2,0,3,0,0,2,0,16.15912,39.47887,0.1021648,0,0,0,0,0,23,4,9,0,0,4,0,38,2,7,52,0,1444,4,49,2704,0
1973,1,0,0,1,0,1,0,0,1,0,18.83604,77.94009,0.4956692,0,0,0,0,0,29,4,1,0,0,1,0,40,2,7,53,0,1600,4,49,2809,0
1973,0,0,0,0,0,0,0,0,0,0,6.681549,19.15408,0.0402167,0,0,0,0,0,26,4,0,0,0,0,0,41,2,7,54,0,1681,4,49,2916,0
1973,0,0,0,0,0,0,0,0,0,0,27.12543,68.9221,0.3769524,0,0,0,0,0,3,4,0,0,0,0,0,41,2,7,54,0,1681,4,49,2916,0
1973,3,1,1,7,0,2,1,1,7,0,238.4068,917.7339,5.722222,1,0,0,0,0,27,4,4,1,1,49,0,39,1,6,47,0,1521,1,36,2209,0
1973,1,0,0,0,0,1,0,0,0,0,8.312511,20.29637,0.1031376,0,0,0,0,0,1,4,1,0,0,0,0,40,2,7,54,0,1600,4,49,2916,0
1973,2,0,0,0,0,2,0,0,0,0,11.51739,44.96092,0.1251723,0,0,0,0,0,24,4,4,0,0,0,0,39,2,7,54,0,1521,4,49,2916,0
1973,0,0,0,1,0,0,0,0,0,0,10.64294,35.08587,0.1355011,0,0,0,1,0,11,4,0,0,0,0,0,41,2,7,54,0,1681,4,49,2916,0
1973,0,0,0,5,0,0,0,0,3,0,55.30276,259.3902,1.016642,0,0,0,2,0,18,4,0,0,0,9,0,41,2,7,51,0,1681,4,49,2601,0
1973,0,0,0,2,0,0,0,0,2,0,23.9645,88.55552,0.2827071,0,0,0,0,0,13,4,0,0,0,4,0,41,2,7,52,0,1681,4,49,2704,0
1973,2,0,1,0,0,1,0,1,0,0,46.88899,189.3993,0.4896476,1,0,0,0,0,20,4,1,0,1,0,0,40,2,6,54,0,1600,4,36,2916,0
1973,1,0,1,2,0,1,0,1,2,0,8.568559,36.06339,0.0853113,0,0,0,0,0,14,4,1,0,1,4,0,40,2,6,52,0,1600,4,36,2704,0
1973,1,0,0,0,0,1,0,0,0,0,8.143435,33.01765,0.1858807,0,0,0,0,0,10,4,1,0,0,0,0,40,2,7,54,0,1600,4,49,2916,0
1973,3,0,0,2,0,3,0,0,2,0,153.7589,568.8303,2.44579,0,0,0,0,0,5,4,9,0,0,4,0,38,2,7,52,0,1444,4,49,2704,0
1973,0,0,0,0,0,0,0,0,0,0,17.57154,50.0678,0.233649,0,0,0,0,0,7,4,0,0,0,0,0,41,2,7,54,0,1681,4,49,2916,0
1973,0,0,0,3,0,0,0,0,3,0,35.73985,126.7308,0.2912985,0,0,0,0,0,21,4,0,0,0,9,0,41,2,7,51,0,1681,4,49,2601,0
1973,1,0,0,1,0,1,0,0,0,0,19.71222,75.99395,0.2373514,0,0,0,1,0,22,4,1,0,0,0,0,40,2,7,54,0,1600,4,49,2916,0
1973,0,0,0,1,0,0,0,0,1,0,24.99378,46.0024,0.2261984,0,0,0,0,0,2,4,0,0,0,1,0,41,2,7,53,0,1681,4,49,2809,0
1973,14,0,2,12,0,13,0,2,12,0,285.4767,1167.112,8.075,1,0,0,0,0,28,4,169,0,4,144,0,28,2,5,42,0,784,4,25,1764,0
1973,6,0,0,7,0,2,0,0,3,0,403.2278,1397.938,7.675,4,0,0,4,0,15,4,4,0,0,9,0,39,2,7,51,0,1521,4,49,2601,0
1973,0,1,0,3,0,0,0,0,3,0,41.10348,178.9996,0.520599,0,1,0,0,0,30,4,0,0,0,9,0,41,2,7,51,0,1681,4,49,2601,0
1973,1,0,0,1,0,1,0,0,0,0,28.26522,92.05302,0.2340396,0,0,0,1,0,25,4,1,0,0,0,0,40,2,7,54,0,1600,4,49,2916,0
1973,0,0,0,1,0,0,0,0,1,0,18.88344,59.11998,0.2276798,0,0,0,0,0,4,4,0,0,0,1,0,41,2,7,53,0,1681,4,49,2809,0
1973,0,0,1,1,0,0,0,1,1,0,38.3897,199.1098,0.7724668,0,0,0,0,0,8,4,0,0,1,1,0,41,2,6,53,0,1681,4,36,2809,0
1973,1,0,0,2,0,1,0,0,2,0,78.12762,280.4155,1.280829,0,0,0,0,0,9,4,1,0,0,4,0,40,2,7,52,0,1600,4,49,2704,0
1973,2,0,0,1,0,2,0,0,0,0,59.32148,203.4902,0.775548,0,0,0,1,0,16,4,4,0,0,0,0,39,2,7,54,0,1521,4,49,2916,0
1973,0,0,1,1,0,0,0,1,1,0,17.11702,58.77917,0.2510805,0,0,0,0,0,19,4,0,0,1,1,0,41,2,6,53,0,1681,4,36,2809,0
1973,4,0,0,8,0,2,0,0,5,0,113.238,376.3315,1.063347,2,0,0,3,0,31,4,4,0,0,25,0,39,2,7,49,0,1521,4,49,2401,0
1973,1,1,0,0,0,1,1,0,0,0,160.695,724.2488,2.48577,0,0,0,0,0,6,4,1,1,0,0,0,40,1,7,54,0,1600,1,49,2916,0
1974,0,1,0,3,0,0,1,0,3,0,41.0987,179.2173,0.5203972,0,0,0,0,0,30,5,0,1,0,9,0,49,2,7,64,0,2401,4,49,4096,0
1974,0,0,0,1,0,0,0,0,0,0,17.62621,50.10378,0.2317951,0,0,0,1,0,7,5,0,0,0,0,0,49,3,7,67,0,2401,9,49,4489,0
1974,14,0,2,12,0,14,0,2,12,0,286.5872,1167.196,8.1,0,0,0,0,0,28,5,196,0,4,144,0,35,3,5,55,0,1225,9,25,3025,0
1974,9,0,1,15,0,6,0,0,7,0,403.1707,1397.968,7.65,3,0,1,8,0,15,5,36,0,0,49,0,43,3,7,60,0,1849,9,49,3600,0
1974,1,0,1,2,0,1,0,1,2,0,19.32846,81.2058,0.1921617,0,0,0,0,0,14,5,1,0,1,4,0,48,3,6,65,0,2304,9,36,4225,0
1974,2,0,1,0,0,2,0,1,0,0,105.4923,426.4895,1.102067,0,0,0,0,0,20,5,4,0,1,0,0,47,3,6,67,0,2209,9,36,4489,0
1974,3,0,0,2,0,3,0,0,2,0,154.1182,569.2518,2.446986,0,0,0,0,0,5,5,9,0,0,4,0,46,3,7,65,0,2116,9,49,4225,0
1974,1,0,1,3,0,1,0,0,1,0,45.19635,194.7534,0.804856,0,0,1,2,0,12,5,1,0,0,1,0,48,3,7,66,0,2304,9,49,4356,0
1974,2,0,0,1,0,2,0,0,1,0,59.38937,203.6612,0.771539,0,0,0,0,0,16,5,4,0,0,1,0,47,3,7,66,0,2209,9,49,4356,0
1974,1,0,0,2,0,1,0,0,2,0,27.17335,69.29903,0.296797,0,0,0,0,0,17,5,1,0,0,4,0,48,3,7,65,0,2304,9,49,4225,0
1974,0,0,0,2,0,0,0,0,2,0,54.1327,199.4133,0.6349815,0,0,0,0,0,13,5,0,0,0,4,0,49,3,7,65,0,2401,9,49,4225,0
1974,1,0,0,0,0,1,0,0,0,0,18.79393,45.70382,0.2322935,0,0,0,0,0,1,5,1,0,0,0,0,48,3,7,67,0,2304,9,49,4489,0
1974,1,0,0,0,0,1,0,0,0,0,18.41166,74.3221,0.4187053,0,0,0,0,0,10,5,1,0,0,0,0,48,3,7,67,0,2304,9,49,4489,0
1974,1,0,1,2,0,1,0,0,1,0,19.67282,75.96013,0.2375395,0,0,1,1,0,22,5,1,0,0,1,0,48,3,7,66,0,2304,9,49,4356,0
1974,4,0,0,9,0,4,0,0,8,0,113.1526,376.5912,1.06266,0,0,0,1,0,31,5,16,0,0,64,0,45,3,7,59,0,2025,9,49,3481,0
1974,0,0,0,3,0,0,0,0,3,0,35.6824,126.8158,0.291531,0,0,0,0,0,21,5,0,0,0,9,0,49,3,7,64,0,2401,9,49,4096,0
1974,0,0,1,2,0,0,0,1,1,0,38.4269,199.2027,0.7717242,0,0,0,1,0,8,5,0,0,1,1,0,49,3,6,66,0,2401,9,36,4356,0
1974,1,0,0,5,0,1,0,0,2,0,78.11037,280.6527,1.27063,0,0,0,3,0,9,5,1,0,0,4,0,48,3,7,65,0,2304,9,49,4225,0
1974,0,0,1,1,0,0,0,1,1,0,17.18222,58.82052,0.2489276,0,0,0,0,0,19,5,0,0,1,1,0,49,3,6,66,0,2401,9,36,4356,0
1974,0,0,0,1,0,0,0,0,1,0,25.11043,46.02448,0.223845,0,0,0,0,0,2,5,0,0,0,1,0,49,3,7,66,0,2401,9,49,4356,0
1974,1,0,0,1,0,1,0,0,1,0,6.083511,25.08063,0.1594805,0,0,0,0,0,29,5,1,0,0,1,0,48,3,7,66,0,2304,9,49,4356,0
1974,3,0,0,2,0,3,0,0,2,0,5.200761,12.70191,0.0328758,0,0,0,0,0,23,5,9,0,0,4,0,46,3,7,65,0,2116,9,49,4225,0
1974,2,0,0,0,0,2,0,0,0,0,3.697304,14.4565,0.040239,0,0,0,0,0,24,5,4,0,0,0,0,47,3,7,67,0,2209,9,49,4489,0
1974,0,0,0,0,0,0,0,0,0,0,8.745696,22.15386,0.1198457,0,0,0,0,0,3,5,0,0,0,0,0,49,3,7,67,0,2401,9,49,4489,0
1974,3,0,1,8,0,3,1,1,7,0,76.75511,294.5644,1.817857,0,-1,0,1,0,27,5,9,1,1,49,0,46,2,6,60,0,2116,4,36,3600,0
1974,0,0,0,1,0,0,0,0,1,0,3.430915,11.28524,0.043403,0,0,0,0,0,11,5,0,0,0,1,0,49,3,7,66,0,2401,9,49,4356,0
1974,1,1,0,0,0,1,1,0,0,0,23.00799,103.4695,0.3552752,0,0,0,0,0,6,5,1,1,0,0,0,48,2,7,67,0,2304,4,49,4489,0
1974,0,0,0,1,0,0,0,0,0,0,2.148753,6.160425,0.0129431,0,0,0,1,0,26,5,0,0,0,0,0,49,3,7,67,0,2401,9,49,4489,0
1974,1,0,0,2,0,1,0,0,1,0,4.010821,13.1538,0.0334494,0,0,0,1,0,25,5,1,0,0,1,0,48,3,7,66,0,2304,9,49,4356,0
1974,0,0,0,1,0,0,0,0,1,0,2.701368,8.453704,0.0324115,0,0,0,0,0,4,5,0,0,0,1,0,49,3,7,66,0,2401,9,49,4356,0
1974,0,0,0,7,0,0,0,0,5,0,17.81186,83.41275,0.3261694,0,0,0,2,0,18,5,0,0,0,25,0,49,3,7,62,0,2401,9,49,3844,0
1975,0,1,1,3,0,0,0,1,2,0,5.495168,28.47097,0.1101476,0,1,0,1,0,8,6,0,0,1,4,0,52,2,9,87,0,2704,4,81,7569,0
1975,1,0,1,2,0,1,0,1,2,0,2.7684,11.61002,0.0274826,0,0,0,0,0,14,6,1,0,1,4,0,51,2,9,87,0,2601,4,81,7569,0
1975,0,0,0,8,0,0,0,0,7,0,17.84926,83.45075,0.3255717,0,0,0,1,0,18,6,0,0,0,49,0,52,2,10,82,0,2704,4,100,6724,0
1975,0,0,0,2,1,0,0,0,1,0,2.705158,8.461825,0.0322998,0,0,0,1,1,4,6,0,0,0,1,0,52,2,10,88,0,2704,4,100,7744,0
1975,1,0,0,1,0,1,0,0,1,0,6.113336,25.10978,0.1596476,0,0,0,0,0,29,6,1,0,0,1,0,51,2,10,88,0,2601,4,100,7744,0
1975,2,0,0,2,0,3,0,0,2,0,22.07032,81.38332,0.349744,-1,0,0,0,0,5,6,9,0,0,4,0,49,2,10,87,0,2401,4,100,7569,0
1975,0,0,0,1,0,0,0,0,1,0,3.604664,6.578114,0.0316539,0,0,0,0,0,2,6,0,0,0,1,0,52,2,10,88,0,2704,4,100,7744,0
1975,0,0,0,2,0,0,0,0,2,0,7.76455,28.51144,0.0905556,0,0,0,0,0,13,6,0,0,0,4,0,52,2,10,87,0,2704,4,100,7569,0
1975,1,0,0,0,0,1,0,0,0,0,2.643493,10.62219,0.0598856,0,0,0,0,0,10,6,1,0,0,0,0,51,2,10,89,0,2601,4,100,7921,0
1975,2,1,0,0,0,1,1,0,0,0,23.06104,103.4768,0.3554463,1,0,0,0,0,6,6,1,1,0,0,0,51,1,10,89,0,2601,1,100,7921,0
1975,3,0,0,3,0,3,0,0,2,0,5.207782,12.71443,0.0329139,0,0,0,1,0,23,6,9,0,0,4,0,49,2,10,87,0,2401,4,100,7569,0
1975,4,0,0,10,0,4,0,0,9,0,16.15332,53.83686,0.151712,0,0,0,1,0,31,6,16,0,0,81,0,48,2,10,80,0,2304,4,100,6400,0
1975,2,0,1,0,0,2,0,1,0,0,15.07048,60.97657,0.157491,0,0,0,0,0,20,6,4,0,1,0,0,50,2,9,89,0,2500,4,81,7921,0
1975,0,0,0,0,0,1,0,0,0,0,1.503832,4.541753,0.0228093,-1,0,0,0,0,1,6,1,0,0,0,0,51,2,10,89,0,2601,4,100,7921,0
1975,1,0,1,2,0,1,0,1,2,0,2.80484,10.84682,0.0339617,0,0,0,0,0,22,6,1,0,1,4,0,51,2,9,87,0,2601,4,81,7569,0
1975,2,0,0,0,0,2,0,0,0,0,3.693089,14.46138,0.0402443,0,0,0,0,0,24,6,4,0,0,0,0,50,2,10,89,0,2500,4,100,7921,0
1975,0,0,0,2,0,0,0,0,1,0,3.441137,11.29296,0.0432564,0,0,0,1,0,11,6,0,0,0,1,0,52,2,10,88,0,2704,4,100,7744,0
1975,15,0,2,12,0,14,0,2,12,0,42.29932,168.7514,1.167857,1,0,0,0,0,28,6,196,0,4,144,0,38,2,8,77,0,1444,4,64,5929,0
